all, , , , , , , ,mods, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , modpacks, , , , , , , , , , , , , , , resourcepacks, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
date, authors, total, , type, , , , loaders, , , , , , , , , , , categories, , , , , , , , , , , , , , , , , , , , required_environment, , , , loaders, , , , categories, , , , , , , , , , , features, , , , , , , , , , , , categories, , , , , , , , , , , resolutions, , , , , , , , 
date, authors, total, , mod, modpack, resourcepack, , fabric, forge, quilt, rift, modloader, bukkit, spigot, paper, purpur, sponge, , adventure, cursed, decoration, economy, equipment, food, game-mechanics, library, magic, management, minigame, mobs, optimization, social, storage, technology, transportation, utility, worldgen, , client, server, both, , fabric, forge, quilt, , adventure, challenging, combat, kitchen-sink, lightweight, magic, multiplayer, optimizations, quests, technology, , audio, blocks, core-shaders, entities, environment, equipment, fonts, gui, items, locale, models, , combat, cursed, decoration, modded, realistic, simplistic, themed, tweaks, utility, vanilla-like, , 8x-, 16x, 32x, 64x, 128x, 256x, 512x+, , 
2022-07-02, 7, 10, , 8, 2, 0, , 5, 3, 3, 0, 0, 0, 0, 0, 0, 0, , 0, 2, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 2, 1, 0, 0, 0, 2, 1, , 4, 2, 2, , 1, 0, 1, , 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-03, 4, 18, , 16, 2, 0, , 14, 4, 4, 0, 0, 0, 0, 0, 0, 0, , 1, 1, 1, 0, 4, 2, 0, 1, 3, 0, 0, 1, 0, 0, 2, 0, 0, 5, 0, , 5, 2, 9, , 2, 0, 0, , 0, 0, 0, 1, 2, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-04, 10, 17, , 16, 1, 0, , 13, 6, 6, 0, 0, 0, 0, 0, 0, 0, , 3, 1, 3, 0, 3, 0, 1, 4, 3, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, , 2, 5, 8, , 1, 0, 0, , 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-05, 6, 11, , 9, 2, 0, , 8, 2, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 3, 1, , 2, 0, 5, , 1, 1, 0, , 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-06, 3, 6, , 4, 2, 0, , 2, 3, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 0, , 2, 0, 2, , 1, 0, 1, , 0, 0, 0, 1, 1, 0, 2, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-07, 7, 11, , 11, 0, 0, , 8, 3, 3, 0, 0, 0, 0, 0, 0, 0, , 2, 1, 1, 0, 2, 0, 1, 0, 2, 0, 0, 0, 1, 1, 0, 2, 0, 4, 0, , 2, 2, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-08, 6, 6, , 6, 0, 0, , 4, 4, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 2, 0, 0, 3, 1, , 1, 0, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-09, 6, 12, , 9, 3, 0, , 8, 4, 2, 0, 0, 0, 0, 0, 0, 0, , 4, 0, 1, 0, 2, 0, 0, 2, 1, 0, 0, 0, 0, 1, 0, 2, 0, 5, 2, , 2, 3, 4, , 2, 1, 0, , 2, 0, 0, 0, 3, 0, 3, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-10, 7, 10, , 10, 0, 0, , 10, 4, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 1, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 6, 0, , 3, 0, 5, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-11, 6, 11, , 11, 0, 0, , 3, 8, 3, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 2, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 3, 1, 0, 4, 0, , 5, 1, 4, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-12, 4, 17, , 15, 2, 0, , 12, 8, 5, 0, 0, 0, 0, 0, 0, 0, , 4, 0, 3, 0, 4, 0, 1, 3, 1, 0, 0, 1, 0, 0, 2, 1, 0, 6, 0, , 3, 3, 9, , 0, 1, 1, , 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-13, 6, 13, , 11, 2, 0, , 9, 4, 5, 0, 0, 0, 0, 0, 0, 0, , 1, 2, 3, 0, 0, 0, 0, 2, 0, 0, 0, 0, 1, 0, 0, 0, 0, 4, 1, , 2, 3, 5, , 1, 1, 0, , 1, 0, 0, 0, 0, 0, 2, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-14, 7, 12, , 9, 3, 0, , 8, 6, 4, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 1, 0, 3, 0, 0, 2, 0, 0, 0, 0, 0, 0, 1, 0, 0, 5, 1, , 2, 2, 5, , 2, 0, 1, , 1, 0, 1, 0, 3, 0, 2, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-15, 7, 19, , 19, 0, 0, , 5, 14, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 4, 0, 4, 0, 0, 3, 1, 0, 0, 0, 0, 0, 5, 7, 1, 7, 1, , 3, 0, 16, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-16, 9, 29, , 27, 2, 0, , 13, 16, 3, 0, 0, 0, 0, 0, 0, 0, , 4, 1, 10, 0, 4, 3, 2, 1, 2, 0, 0, 0, 0, 0, 5, 7, 0, 10, 2, , 6, 1, 18, , 0, 1, 1, , 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-17, 2, 8, , 8, 0, 0, , 6, 4, 1, 0, 0, 0, 0, 0, 0, 0, , 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 5, 0, , 2, 1, 4, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-18, 4, 14, , 13, 1, 0, , 10, 2, 7, 0, 0, 0, 0, 0, 0, 0, , 2, 1, 3, 0, 2, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 1, , 1, 5, 7, , 1, 0, 0, , 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-19, 1, 11, , 10, 1, 0, , 6, 8, 0, 0, 0, 0, 0, 0, 0, 0, , 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 2, , 5, 0, 5, , 0, 1, 0, , 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-20, 3, 12, , 7, 5, 0, , 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 3, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 2, 0, , 2, 1, 3, , 3, 0, 2, , 1, 1, 0, 1, 3, 0, 4, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-21, 1, 13, , 11, 2, 0, , 10, 4, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 1, 0, 1, 2, 0, 0, 0, 1, 1, 0, 1, 1, 0, 8, 0, , 4, 4, 2, , 1, 0, 1, , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-22, 3, 8, , 7, 1, 0, , 6, 2, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 2, 0, 0, 1, 2, 0, 0, 0, 0, 0, 1, 1, 0, 4, 0, , 0, 2, 5, , 1, 0, 0, , 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-23, 5, 11, , 6, 5, 0, , 6, 0, 2, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 2, 0, , 2, 2, 2, , 3, 1, 1, , 1, 0, 1, 0, 4, 0, 3, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-24, 8, 14, , 13, 1, 0, , 11, 6, 5, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 2, 1, 0, 7, 3, , 3, 2, 8, , 0, 1, 0, , 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-25, 7, 13, , 10, 3, 0, , 10, 1, 3, 0, 0, 0, 0, 0, 0, 0, , 1, 2, 3, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 6, 0, , 4, 5, 1, , 2, 1, 2, , 1, 0, 1, 1, 1, 0, 2, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-26, 6, 15, , 12, 3, 0, , 9, 3, 6, 0, 0, 0, 0, 0, 0, 0, , 3, 2, 1, 0, 4, 0, 1, 1, 2, 0, 0, 0, 0, 1, 0, 1, 0, 7, 0, , 3, 1, 7, , 3, 0, 0, , 2, 1, 1, 0, 1, 0, 2, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-27, 4, 9, , 8, 1, 0, , 4, 4, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 7, 0, , 3, 1, 4, , 0, 0, 1, , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-28, 4, 22, , 20, 2, 0, , 12, 7, 3, 0, 0, 0, 0, 0, 0, 0, , 3, 2, 2, 0, 7, 2, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 11, 1, , 5, 1, 13, , 1, 1, 0, , 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-29, 6, 16, , 16, 0, 0, , 9, 8, 5, 0, 0, 0, 0, 0, 0, 0, , 1, 2, 2, 0, 3, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, , 5, 4, 7, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-30, 7, 12, , 10, 2, 0, , 7, 5, 4, 0, 0, 0, 0, 0, 0, 0, , 1, 2, 2, 0, 3, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 6, 1, , 3, 1, 5, , 1, 0, 2, , 0, 0, 0, 0, 2, 0, 1, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-07-31, 3, 15, , 13, 2, 0, , 9, 5, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 1, 0, 2, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 7, 1, , 3, 1, 9, , 1, 0, 1, , 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-01, 4, 16, , 15, 1, 0, , 9, 6, 4, 0, 0, 0, 0, 0, 0, 0, , 4, 1, 0, 0, 4, 1, 3, 0, 1, 0, 0, 3, 1, 3, 1, 2, 1, 8, 1, , 3, 3, 9, , 0, 1, 0, , 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-02, 9, 14, , 13, 1, 0, , 10, 4, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 0, 0, 0, 1, 1, 2, 1, 1, 2, 0, 2, 1, 0, 1, 1, 0, 10, 0, , 4, 3, 6, , 1, 0, 0, , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-03, 5, 11, , 10, 1, 0, , 7, 8, 1, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 0, 0, 3, 0, 5, 0, 0, 0, 0, 1, 1, 0, 1, 1, 2, 8, 0, , 1, 0, 9, , 1, 0, 1, , 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-04, 5, 18, , 13, 5, 0, , 11, 4, 2, 0, 0, 1, 1, 1, 1, 0, , 2, 1, 0, 0, 4, 0, 5, 0, 0, 1, 0, 1, 0, 0, 0, 1, 2, 8, 0, , 1, 2, 9, , 4, 1, 0, , 1, 0, 0, 0, 2, 0, 3, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-05, 7, 59, , 57, 2, 0, , 7, 53, 2, 0, 0, 0, 0, 0, 0, 0, , 7, 1, 6, 0, 11, 10, 30, 1, 15, 1, 1, 7, 1, 0, 0, 8, 1, 23, 12, , 2, 1, 53, , 1, 0, 1, , 0, 0, 0, 0, 1, 0, 2, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-06, 2, 10, , 8, 2, 0, , 7, 1, 2, 0, 0, 0, 0, 0, 0, 0, , 1, 2, 0, 0, 3, 0, 3, 1, 0, 1, 1, 0, 0, 2, 0, 1, 0, 5, 1, , 2, 1, 4, , 2, 0, 0, , 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-07, 10, 21, , 19, 2, 0, , 13, 10, 8, 0, 0, 0, 0, 0, 0, 0, , 2, 0, 2, 0, 3, 1, 3, 0, 2, 1, 0, 3, 0, 0, 1, 0, 1, 10, 2, , 7, 0, 11, , 1, 1, 0, , 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-08, 8, 11, , 7, 4, 0, , 5, 3, 1, 0, 1, 0, 0, 0, 0, 0, , 3, 0, 1, 0, 1, 2, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 1, , 2, 1, 4, , 4, 0, 0, , 1, 0, 0, 0, 3, 0, 3, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-09, 7, 19, , 15, 4, 0, , 11, 5, 6, 0, 0, 0, 0, 0, 0, 0, , 3, 0, 0, 0, 1, 2, 2, 1, 2, 1, 0, 0, 0, 1, 1, 1, 0, 7, 3, , 7, 1, 7, , 3, 1, 0, , 0, 0, 0, 0, 3, 0, 3, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-10, 7, 10, , 9, 1, 0, , 8, 1, 4, 0, 0, 0, 0, 0, 0, 0, , 0, 2, 3, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 4, 0, , 5, 0, 3, , 1, 0, 0, , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-11, 11, 12, , 11, 1, 0, , 10, 4, 6, 0, 0, 0, 0, 0, 0, 0, , 2, 3, 2, 0, 1, 0, 0, 3, 1, 1, 0, 0, 0, 0, 0, 1, 1, 2, 1, , 4, 1, 6, , 0, 1, 0, , 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-12, 6, 18, , 17, 1, 0, , 14, 5, 6, 0, 0, 0, 0, 0, 0, 0, , 2, 2, 3, 0, 1, 1, 2, 1, 0, 1, 0, 3, 1, 0, 0, 2, 1, 8, 3, , 6, 5, 4, , 1, 0, 1, , 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-13, 9, 19, , 19, 0, 0, , 13, 6, 9, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 6, 0, 3, 0, 4, 1, 1, 0, 0, 1, 0, 5, 0, 1, 1, 9, 0, , 5, 1, 13, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, , 
2022-08-14, 13, 46, , 36, 2, 8, , 7, 3, 2, 0, 0, 8, 18, 22, 19, 0, , 5, 1, 4, 3, 4, 1, 7, 0, 1, 11, 0, 3, 0, 9, 1, 2, 2, 21, 3, , 1, 27, 8, , 1, 0, 2, , 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, , 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, , 1, 1, 0, 0, 0, 2, 0, 1, 1, 7, , 0, 3, 1, 2, 0, 0, 0, , 
2022-08-15, 17, 51, , 34, 1, 16, , 8, 5, 11, 0, 0, 10, 11, 17, 14, 0, , 2, 3, 5, 0, 3, 1, 11, 2, 2, 7, 1, 6, 1, 3, 0, 4, 1, 21, 0, , 4, 20, 9, , 0, 0, 1, , 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, , 1, 5, 0, 0, 2, 0, 7, 2, 3, 0, 5, , 1, 4, 4, 5, 8, 4, 8, 8, 5, 3, , 4, 5, 5, 13, 13, 12, 4, , 
2022-08-16, 14, 33, , 27, 0, 6, , 7, 4, 9, 0, 0, 6, 9, 14, 12, 0, , 4, 2, 3, 0, 3, 2, 11, 4, 0, 6, 1, 1, 0, 1, 1, 1, 1, 15, 1, , 3, 14, 8, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 0, 1, 1, 1, 0, 3, 3, 0, 1, , 0, 0, 1, 1, 0, 2, 0, 2, 3, 4, , 0, 5, 0, 0, 0, 0, 0, , 
2022-08-17, 6, 28, , 24, 1, 3, , 10, 7, 7, 1, 0, 4, 5, 5, 2, 0, , 4, 0, 4, 1, 4, 1, 6, 1, 1, 3, 2, 4, 1, 4, 0, 1, 0, 13, 0, , 3, 7, 13, , 1, 0, 0, , 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, , 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, , 0, 1, 0, 1, 0, 0, 0, , 
2022-08-18, 3, 12, , 11, 0, 1, , 5, 3, 5, 0, 0, 2, 2, 2, 2, 1, , 1, 1, 1, 3, 4, 0, 4, 0, 0, 2, 0, 1, 0, 0, 1, 0, 1, 6, 0, , 0, 5, 6, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, , 0, 1, 0, 0, 0, 0, 0, , 
2022-08-19, 8, 20, , 16, 2, 2, , 6, 3, 9, 1, 0, 0, 0, 2, 1, 0, , 2, 3, 1, 0, 3, 2, 3, 2, 1, 1, 2, 0, 0, 1, 1, 3, 1, 3, 1, , 2, 2, 10, , 2, 0, 0, , 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, , 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, , 0, 0, 2, 1, 0, 1, 1, 1, 1, 1, , 1, 2, 1, 1, 1, 1, 1, , 
2022-08-20, 4, 31, , 27, 0, 4, , 10, 6, 18, 0, 0, 0, 0, 0, 0, 0, , 4, 8, 6, 0, 7, 0, 8, 3, 2, 0, 0, 1, 0, 2, 0, 2, 2, 8, 2, , 0, 7, 19, , 0, 0, 0, , 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 1, 0, 1, 0, 0, 2, 2, 3, 0, 1, , 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, , 0, 2, 0, 0, 0, 0, 1, , 
2022-08-21, 5, 51, , 44, 2, 5, , 20, 5, 35, 0, 0, 1, 1, 2, 2, 0, , 4, 13, 10, 1, 7, 5, 6, 3, 3, 2, 0, 1, 4, 3, 4, 1, 6, 11, 2, , 5, 7, 28, , 1, 0, 1, , 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, , 0, 1, 0, 0, 2, 0, 0, 1, 1, 0, 1, , 0, 0, 0, 0, 0, 0, 0, 5, 1, 5, , 0, 3, 0, 0, 0, 0, 0, , 
2022-08-22, 4, 26, , 21, 2, 3, , 6, 12, 3, 0, 0, 1, 3, 4, 3, 0, , 3, 1, 1, 0, 3, 1, 7, 1, 4, 2, 1, 1, 0, 0, 0, 2, 1, 11, 1, , 3, 4, 13, , 2, 0, 0, , 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, , 1, 1, 0, 0, 0, 0, 1, 2, 0, 0, 1, , 0, 0, 0, 1, 0, 2, 2, 0, 1, 1, , 0, 2, 1, 0, 0, 0, 0, , 
2022-08-23, 8, 16, , 14, 1, 1, , 10, 2, 10, 0, 0, 0, 0, 0, 0, 0, , 1, 1, 5, 0, 0, 0, 4, 1, 1, 2, 0, 2, 1, 2, 0, 0, 0, 6, 0, , 6, 4, 4, , 0, 0, 1, , 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, , 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, , 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, , 0, 1, 0, 0, 0, 0, 0, , 
